creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
10031,,3,US,2055,969,920,32,134,1,100.0,0,0.0,0,0.0,0,0.0,1,51,62.2,30,36.59,1,1.22,0,0.0,82,0,,0,,0,,0,,0,55,54.46,43,42.57,0,0.0,3,2.97,101,862,46.07,847,45.27,31,1.66,131,7.0,1871,0,,0,,0,,0,,0
10044,,3,US,417,263,100,11,43,0,,0,,0,,0,,0,38,62.3,12,19.67,4,6.56,7,11.48,61,1,100.0,0,0.0,0,0.0,0,0.0,1,56,66.67,17,20.24,2,2.38,9,10.71,84,168,61.99,71,26.2,5,1.85,27,9.96,271,0,,0,,0,,0,,0
10063,female,3,US,3892,2293,1155,254,190,0,,0,,0,,0,,0,158,62.45,76,30.04,13,5.14,6,2.37,253,0,,0,,0,,0,,0,344,56.21,212,34.64,45,7.35,11,1.8,612,1791,59.17,867,28.64,196,6.48,173,5.72,3027,0,,0,,0,,0,,0
10067,male,3,US,135,88,35,0,12,1,100.0,0,0.0,0,0.0,0,0.0,1,5,62.5,3,37.5,0,0.0,0,0.0,8,0,,0,,0,,0,,0,65,73.03,18,20.22,0,0.0,6,6.74,89,17,45.95,14,37.84,0,0.0,6,16.22,37,0,,0,,0,,0,,0
10084,female,3,US,421,147,119,84,71,0,,0,,0,,0,,0,5,62.5,2,25.0,0,0.0,1,12.5,8,0,,0,,0,,0,,0,27,40.91,29,43.94,3,4.55,7,10.61,66,115,33.14,88,25.36,81,23.34,63,18.16,347,0,,0,,0,,0,,0
10123,,3,US,189,65,103,8,13,0,,0,,0,,0,,0,5,62.5,2,25.0,1,12.5,0,0.0,8,0,,0,,0,,0,,0,26,46.43,25,44.64,4,7.14,1,1.79,56,34,27.2,76,60.8,3,2.4,12,9.6,125,0,,0,,0,,0,,0
10124,male,3,US,148,48,85,2,13,0,,0,,0,,0,,0,10,62.5,4,25.0,0,0.0,2,12.5,16,0,,0,,0,,0,,0,8,19.51,31,75.61,0,0.0,2,4.88,41,30,32.97,50,54.95,2,2.2,9,9.89,91,0,,0,,0,,0,,0
10138,male,3,GB,218,102,100,5,11,0,,0,,0,,0,,0,10,62.5,5,31.25,1,6.25,0,0.0,16,0,,0,,0,,0,,0,32,32.99,62,63.92,2,2.06,1,1.03,97,60,57.69,33,31.73,2,1.92,9,8.65,104,0,0.0,0,0.0,0,0.0,1,100.0,1
10142,male,3,DE,308,159,128,5,16,2,100.0,0,0.0,0,0.0,0,0.0,2,10,62.5,5,31.25,1,6.25,0,0.0,16,1,100.0,0,0.0,0,0.0,0,0.0,1,19,44.19,23,53.49,0,0.0,1,2.33,43,127,51.63,100,40.65,4,1.63,15,6.1,246,0,,0,,0,,0,,0
10157,male,3,GB,158,98,54,2,4,3,100.0,0,0.0,0,0.0,0,0.0,3,5,62.5,3,37.5,0,0.0,0,0.0,8,0,,0,,0,,0,,0,36,61.02,22,37.29,0,0.0,1,1.69,59,54,61.36,29,32.95,2,2.27,3,3.41,88,0,,0,,0,,0,,0
10167,,3,US,475,104,114,43,214,0,,0,,0,,0,,0,10,62.5,4,25.0,0,0.0,2,12.5,16,0,,0,,0,,0,,0,21,45.65,18,39.13,7,15.22,0,0.0,46,72,17.48,92,22.33,36,8.74,212,51.46,412,1,100.0,0,0.0,0,0.0,0,0.0,1
10172,male,3,GB,161,102,26,1,32,0,,0,,0,,0,,0,15,62.5,7,29.17,0,0.0,2,8.33,24,0,,0,,0,,0,,0,41,69.49,4,6.78,1,1.69,13,22.03,59,46,58.97,15,19.23,0,0.0,17,21.79,78,0,,0,,0,,0,,0
10191,male,3,US,233,174,48,3,8,0,,0,,0,,0,,0,45,62.5,25,34.72,2,2.78,0,0.0,72,0,,0,,0,,0,,0,60,83.33,8,11.11,0,0.0,4,5.56,72,69,77.53,15,16.85,1,1.12,4,4.49,89,0,,0,,0,,0,,0
10233,male,3,US,400,242,108,15,35,0,,0,,0,,0,,0,27,62.79,10,23.26,4,9.3,2,4.65,43,0,,0,,0,,0,,0,48,53.93,36,40.45,2,2.25,3,3.37,89,165,62.03,62,23.31,9,3.38,30,11.28,266,2,100.0,0,0.0,0,0.0,0,0.0,2
10245,male,3,EG,296,193,70,9,24,0,,0,,0,,0,,0,22,62.86,8,22.86,0,0.0,5,14.29,35,0,0.0,0,0.0,0,0.0,1,100.0,1,34,70.83,9,18.75,1,2.08,4,8.33,48,136,65.07,52,24.88,8,3.83,13,6.22,209,1,33.33,1,33.33,0,0.0,1,33.33,3
10255,male,3,BR,319,234,71,8,6,0,,0,,0,,0,,0,39,62.9,20,32.26,2,3.23,1,1.61,62,0,,0,,0,,0,,0,43,52.44,33,40.24,3,3.66,3,3.66,82,152,86.86,18,10.29,3,1.71,2,1.14,175,0,,0,,0,,0,,0
10267,,3,US,1982,1439,317,37,189,0,,0,,0,,0,,0,17,62.96,5,18.52,4,14.81,1,3.7,27,0,,0,,0,,0,,0,117,73.58,36,22.64,1,0.63,5,3.14,159,1305,72.66,276,15.37,32,1.78,183,10.19,1796,0,,0,,0,,0,,0
10297,custom,3,US,338,89,134,35,80,0,,0,,0,,0,,0,12,63.16,5,26.32,1,5.26,1,5.26,19,0,,0,,0,,0,,0,14,29.79,28,59.57,5,10.64,0,0.0,47,63,23.16,101,37.13,29,10.66,79,29.04,272,0,,0,,0,,0,,0
10311,,3,US,620,205,340,7,68,0,,0,,0,,0,,0,12,63.16,3,15.79,0,0.0,4,21.05,19,0,,0,,0,,0,,0,63,37.72,97,58.08,0,0.0,7,4.19,167,130,29.95,240,55.3,7,1.61,57,13.13,434,0,,0,,0,,0,,0
10315,male,3,US,172,110,33,2,27,0,,0,,0,,0,,0,12,63.16,1,5.26,1,5.26,5,26.32,19,0,,0,,0,,0,,0,47,67.14,15,21.43,1,1.43,7,10.0,70,51,61.45,17,20.48,0,0.0,15,18.07,83,0,,0,,0,,0,,0
10330,,3,US,4065,2423,944,188,510,0,,0,,0,,0,,0,103,63.19,37,22.7,7,4.29,16,9.82,163,0,,0,,0,,0,,0,488,70.32,171,24.64,13,1.87,22,3.17,694,1827,57.04,736,22.98,168,5.25,472,14.74,3203,5,100.0,0,0.0,0,0.0,0,0.0,5
10354,custom,3,US,15839,10774,3171,659,1235,1,50.0,0,0.0,1,50.0,0,0.0,2,364,63.3,154,26.78,32,5.57,25,4.35,575,1,25.0,1,25.0,0,0.0,2,50.0,4,1496,71.58,447,21.39,104,4.98,43,2.06,2090,8904,67.68,2568,19.52,520,3.95,1165,8.85,13157,8,72.73,1,9.09,2,18.18,0,0.0,11
10355,,3,US,19631,12622,5033,572,1404,1,50.0,1,50.0,0,0.0,0,0.0,2,514,63.3,232,28.57,42,5.17,24,2.96,812,2,50.0,0,0.0,0,0.0,2,50.0,4,3228,64.74,1515,30.39,91,1.83,152,3.05,4986,8873,64.23,3279,23.74,439,3.18,1223,8.85,13814,4,30.77,6,46.15,0,0.0,3,23.08,13
10357,,3,GB,1778,1141,348,74,215,2,66.67,1,33.33,0,0.0,0,0.0,3,88,63.31,41,29.5,7,5.04,3,2.16,139,1,50.0,0,0.0,0,0.0,1,50.0,2,371,65.2,93,16.34,29,5.1,76,13.36,569,678,63.72,213,20.02,38,3.57,135,12.69,1064,1,100.0,0,0.0,0,0.0,0,0.0,1
10364,male,3,GB,480,313,143,12,12,0,0.0,3,100.0,0,0.0,0,0.0,3,152,63.33,76,31.67,8,3.33,4,1.67,240,0,,0,,0,,0,,0,59,72.84,20,24.69,0,0.0,2,2.47,81,102,65.38,44,28.21,4,2.56,6,3.85,156,0,,0,,0,,0,,0
10369,male,3,US,443,261,132,15,35,1,100.0,0,0.0,0,0.0,0,0.0,1,19,63.33,8,26.67,2,6.67,1,3.33,30,0,,0,,0,,0,,0,31,55.36,17,30.36,2,3.57,6,10.71,56,207,58.81,106,30.11,11,3.13,28,7.95,352,3,75.0,1,25.0,0,0.0,0,0.0,4
10372,,3,US,1241,744,356,21,120,0,,0,,0,,0,,0,140,63.35,72,32.58,2,0.9,7,3.17,221,0,,0,,0,,0,,0,210,65.63,95,29.69,4,1.25,11,3.44,320,394,56.45,189,27.08,15,2.15,100,14.33,698,0,0.0,0,0.0,0,0.0,2,100.0,2
10385,female,3,US,164,101,42,17,4,0,,0,,0,,0,,0,26,63.41,13,31.71,2,4.88,0,0.0,41,0,,0,,0,,0,,0,32,49.23,22,33.85,9,13.85,2,3.08,65,37,71.15,7,13.46,6,11.54,2,3.85,52,6,100.0,0,0.0,0,0.0,0,0.0,6
10398,male,3,US,416,293,55,10,58,0,,0,,0,,0,,0,33,63.46,8,15.38,2,3.85,9,17.31,52,0,,0,,0,,0,,0,27,51.92,15,28.85,1,1.92,9,17.31,52,233,74.68,32,10.26,7,2.24,40,12.82,312,0,,0,,0,,0,,0
10418,female,3,DE,176,78,89,1,8,0,,0,,0,,0,,0,14,63.64,7,31.82,0,0.0,1,4.55,22,0,,0,,0,,0,,0,25,33.33,46,61.33,1,1.33,3,4.0,75,39,49.37,36,45.57,0,0.0,4,5.06,79,0,,0,,0,,0,,0
10423,female,3,US,377,290,59,8,20,0,,0,,0,,0,,0,7,63.64,2,18.18,0,0.0,2,18.18,11,0,,0,,0,,0,,0,19,38.78,25,51.02,0,0.0,5,10.2,49,263,83.23,32,10.13,8,2.53,13,4.11,316,1,100.0,0,0.0,0,0.0,0,0.0,1
10431,male,3,BR,115,73,33,3,6,0,,0,,0,,0,,0,7,63.64,2,18.18,1,9.09,1,9.09,11,0,,0,,0,,0,,0,39,73.58,11,20.75,0,0.0,3,5.66,53,27,52.94,20,39.22,2,3.92,2,3.92,51,0,,0,,0,,0,,0
10438,male,3,GB,231,114,100,2,15,0,,0,,0,,0,,0,7,63.64,4,36.36,0,0.0,0,0.0,11,0,,0,,0,,0,,0,54,47.79,54,47.79,1,0.88,4,3.54,113,53,50.0,41,38.68,1,0.94,11,10.38,106,0,0.0,1,100.0,0,0.0,0,0.0,1
10447,male,3,US,208,133,59,5,11,0,,0,,0,,0,,0,35,63.64,16,29.09,4,7.27,0,0.0,55,0,,0,,0,,0,,0,95,68.84,33,23.91,1,0.72,9,6.52,138,3,20.0,10,66.67,0,0.0,2,13.33,15,0,,0,,0,,0,,0
10451,female,3,US,126,82,31,5,8,0,,0,,0,,0,,0,14,63.64,7,31.82,0,0.0,1,4.55,22,0,,0,,0,,0,,0,24,58.54,14,34.15,2,4.88,1,2.44,41,44,69.84,10,15.87,3,4.76,6,9.52,63,0,,0,,0,,0,,0
10474,female,3,BR,128,90,25,4,9,0,,0,,0,,0,,0,7,63.64,1,9.09,3,27.27,0,0.0,11,0,,0,,0,,0,,0,32,76.19,10,23.81,0,0.0,0,0.0,42,51,68.0,14,18.67,1,1.33,9,12.0,75,0,,0,,0,,0,,0
10487,,3,US,107,58,30,13,6,0,,0,,0,,0,,0,7,63.64,3,27.27,1,9.09,0,0.0,11,0,,0,,0,,0,,0,32,48.48,19,28.79,11,16.67,4,6.06,66,19,63.33,8,26.67,1,3.33,2,6.67,30,0,,0,,0,,0,,0
10491,female,3,GB,449,235,76,32,106,0,,0,,0,,0,,0,7,63.64,4,36.36,0,0.0,0,0.0,11,0,,0,,0,,0,,0,30,68.18,7,15.91,7,15.91,0,0.0,44,198,50.25,65,16.5,25,6.35,106,26.9,394,0,,0,,0,,0,,0
10516,male,3,US,1844,1006,481,19,338,0,,0,,0,,0,,0,30,63.83,8,17.02,0,0.0,9,19.15,47,0,,0,,0,,0,,0,76,63.87,27,22.69,0,0.0,16,13.45,119,899,53.61,446,26.6,19,1.13,313,18.66,1677,1,100.0,0,0.0,0,0.0,0,0.0,1
10527,female,3,US,228,143,62,4,19,0,,0,,0,,0,,0,23,63.89,8,22.22,0,0.0,5,13.89,36,0,,0,,0,,0,,0,58,73.42,21,26.58,0,0.0,0,0.0,79,62,54.87,33,29.2,4,3.54,14,12.39,113,0,,0,,0,,0,,0
10542,female,3,US,3736,2047,1194,149,346,2,100.0,0,0.0,0,0.0,0,0.0,2,94,63.95,43,29.25,6,4.08,4,2.72,147,5,83.33,1,16.67,0,0.0,0,0.0,6,348,60.52,158,27.48,48,8.35,21,3.65,575,1598,53.16,992,33.0,95,3.16,321,10.68,3006,0,,0,,0,,0,,0
10544,male,3,US,1902,1264,517,50,71,0,,0,,0,,0,,0,71,63.96,33,29.73,5,4.5,2,1.8,111,0,,0,,0,,0,,0,529,64.91,268,32.88,8,0.98,10,1.23,815,664,68.17,214,21.97,37,3.8,59,6.06,974,0,0.0,2,100.0,0,0.0,0,0.0,2
10551,female,3,VN,395,155,105,75,60,0,,0,,0,,0,,0,16,64.0,3,12.0,5,20.0,1,4.0,25,0,,0,,0,,0,,0,18,33.33,14,25.93,7,12.96,15,27.78,54,121,38.29,88,27.85,63,19.94,44,13.92,316,0,,0,,0,,0,,0
10556,male,3,US,1421,710,504,88,119,0,,0,,0,,0,,0,48,64.0,13,17.33,4,5.33,10,13.33,75,0,,0,,0,,0,,0,57,37.25,78,50.98,12,7.84,6,3.92,153,605,50.71,413,34.62,72,6.04,103,8.63,1193,0,,0,,0,,0,,0
10587,female,3,US,699,403,226,31,39,0,0.0,1,100.0,0,0.0,0,0.0,1,25,64.1,11,28.21,1,2.56,2,5.13,39,0,,0,,0,,0,,0,44,40.74,56,51.85,3,2.78,5,4.63,108,334,60.62,158,28.68,27,4.9,32,5.81,551,0,,0,,0,,0,,0
10599,female,3,US,2801,1743,731,156,171,4,44.44,5,55.56,0,0.0,0,0.0,9,154,64.17,61,25.42,12,5.0,13,5.42,240,1,100.0,0,0.0,0,0.0,0,0.0,1,370,68.52,140,25.93,11,2.04,19,3.52,540,1214,60.4,524,26.07,133,6.62,139,6.92,2010,0,0.0,1,100.0,0,0.0,0,0.0,1
10619,,3,GB,139,93,34,1,11,0,,0,,0,,0,,0,9,64.29,4,28.57,0,0.0,1,7.14,14,0,,0,,0,,0,,0,57,67.06,24,28.24,0,0.0,4,4.71,85,27,67.5,6,15.0,1,2.5,6,15.0,40,0,,0,,0,,0,,0
10627,male,3,GB,317,212,78,6,21,0,,0,,0,,0,,0,27,64.29,9,21.43,1,2.38,5,11.9,42,3,100.0,0,0.0,0,0.0,0,0.0,3,69,68.32,27,26.73,1,0.99,4,3.96,101,113,66.08,42,24.56,4,2.34,12,7.02,171,0,,0,,0,,0,,0
10639,male,3,DE,314,148,135,13,18,0,,0,,0,,0,,0,9,64.29,4,28.57,1,7.14,0,0.0,14,0,,0,,0,,0,,0,24,46.15,27,51.92,0,0.0,1,1.92,52,115,46.37,104,41.94,12,4.84,17,6.85,248,0,,0,,0,,0,,0
10644,male,3,BR,209,167,28,2,12,0,,0,,0,,0,,0,18,64.29,9,32.14,1,3.57,0,0.0,28,0,,0,,0,,0,,0,108,81.82,15,11.36,0,0.0,9,6.82,132,41,83.67,4,8.16,1,2.04,3,6.12,49,0,,0,,0,,0,,0
10670,,3,US,2868,1588,726,204,350,4,100.0,0,0.0,0,0.0,0,0.0,4,173,64.31,83,30.86,5,1.86,8,2.97,269,0,,0,,0,,0,,0,293,62.34,128,27.23,14,2.98,35,7.45,470,1118,52.64,514,24.2,185,8.71,307,14.45,2124,0,0.0,1,100.0,0,0.0,0,0.0,1
10677,female,3,GB,591,307,241,12,31,0,,0,,0,,0,,0,56,64.37,30,34.48,0,0.0,1,1.15,87,1,50.0,0,0.0,0,0.0,1,50.0,2,74,42.53,84,48.28,5,2.87,11,6.32,174,172,54.43,119,37.66,7,2.22,18,5.7,316,4,33.33,8,66.67,0,0.0,0,0.0,12
10689,male,3,US,2669,1805,604,132,128,0,,0,,0,,0,,0,78,64.46,27,22.31,9,7.44,7,5.79,121,0,,0,,0,,0,,0,241,64.78,99,26.61,15,4.03,17,4.57,372,1486,68.29,478,21.97,108,4.96,104,4.78,2176,0,,0,,0,,0,,0
10692,male,3,DE,1452,859,449,37,107,2,100.0,0,0.0,0,0.0,0,0.0,2,178,64.49,85,30.8,5,1.81,8,2.9,276,1,50.0,1,50.0,0,0.0,0,0.0,2,190,52.63,145,40.17,8,2.22,18,4.99,361,485,60.4,214,26.65,24,2.99,80,9.96,803,3,37.5,4,50.0,0,0.0,1,12.5,8
10693,,3,US,5868,3539,1519,214,596,1,100.0,0,0.0,0,0.0,0,0.0,1,227,64.49,90,25.57,20,5.68,15,4.26,352,2,100.0,0,0.0,0,0.0,0,0.0,2,639,62.16,316,30.74,24,2.33,49,4.77,1028,2668,59.53,1113,24.83,170,3.79,531,11.85,4482,2,66.67,0,0.0,0,0.0,1,33.33,3
10700,female,3,US,450,281,128,16,25,4,100.0,0,0.0,0,0.0,0,0.0,4,20,64.52,9,29.03,0,0.0,2,6.45,31,0,,0,,0,,0,,0,81,75.7,21,19.63,4,3.74,1,0.93,107,176,57.14,98,31.82,12,3.9,22,7.14,308,0,,0,,0,,0,,0
10706,female,3,GB,328,152,137,20,19,0,,0,,0,,0,,0,31,64.58,16,33.33,1,2.08,0,0.0,48,0,,0,,0,,0,,0,35,40.7,45,52.33,3,3.49,3,3.49,86,86,44.33,76,39.18,16,8.25,16,8.25,194,0,,0,,0,,0,,0
10711,female,3,VN,900,658,163,41,38,0,,0,,0,,0,,0,73,64.6,30,26.55,8,7.08,2,1.77,113,0,,0,,0,,0,,0,112,65.12,45,26.16,9,5.23,6,3.49,172,471,76.84,88,14.36,24,3.92,30,4.89,613,2,100.0,0,0.0,0,0.0,0,0.0,2
10712,female,3,GB,761,514,196,31,20,0,,0,,0,,0,,0,250,64.6,114,29.46,21,5.43,2,0.52,387,0,,0,,0,,0,,0,76,71.03,23,21.5,1,0.93,7,6.54,107,188,70.41,59,22.1,9,3.37,11,4.12,267,0,,0,,0,,0,,0
10725,,3,US,441,215,157,13,56,0,0.0,4,100.0,0,0.0,0,0.0,4,11,64.71,5,29.41,1,5.88,0,0.0,17,0,,0,,0,,0,,0,38,52.78,28,38.89,1,1.39,5,6.94,72,166,47.7,120,34.48,11,3.16,51,14.66,348,0,,0,,0,,0,,0
10739,male,3,US,247,73,122,19,33,0,,0,,0,,0,,0,11,64.71,4,23.53,2,11.76,0,0.0,17,0,,0,,0,,0,,0,5,8.33,32,53.33,3,5.0,20,33.33,60,57,33.53,86,50.59,14,8.24,13,7.65,170,0,,0,,0,,0,,0
10741,female,3,US,487,191,258,7,31,0,,0,,0,,0,,0,11,64.71,1,5.88,1,5.88,4,23.53,17,0,,0,,0,,0,,0,32,72.73,9,20.45,1,2.27,2,4.55,44,148,34.74,248,58.22,5,1.17,25,5.87,426,0,,0,,0,,0,,0
10746,custom,3,US,804,601,176,13,14,0,,0,,0,,0,,0,11,64.71,4,23.53,2,11.76,0,0.0,17,0,,0,,0,,0,,0,94,74.6,30,23.81,1,0.79,1,0.79,126,496,75.04,142,21.48,10,1.51,13,1.97,661,0,,0,,0,,0,,0
10752,,3,US,1800,1181,418,30,171,0,,0,,0,,0,,0,11,64.71,2,11.76,1,5.88,3,17.65,17,0,,0,,0,,0,,0,77,59.69,36,27.91,11,8.53,5,3.88,129,1093,66.08,380,22.97,18,1.09,163,9.85,1654,0,,0,,0,,0,,0
10761,male,3,GB,128,85,30,6,7,0,,0,,0,,0,,0,22,64.71,11,32.35,0,0.0,1,2.94,34,0,,0,,0,,0,,0,36,80.0,6,13.33,2,4.44,1,2.22,45,27,55.1,13,26.53,4,8.16,5,10.2,49,0,,0,,0,,0,,0
10771,,3,US,1489,873,431,25,160,0,,0,,0,,0,,0,116,64.8,41,22.91,5,2.79,17,9.5,179,0,,0,,0,,0,,0,416,72.85,114,19.96,6,1.05,35,6.13,571,341,46.14,276,37.35,14,1.89,108,14.61,739,0,,0,,0,,0,,0
10787,male,3,DE,363,225,113,5,20,0,,0,,0,,0,,0,61,64.89,22,23.4,5,5.32,6,6.38,94,0,,0,,0,,0,,0,153,64.83,74,31.36,0,0.0,9,3.81,236,11,33.33,17,51.52,0,0.0,5,15.15,33,0,,0,,0,,0,,0
10794,female,3,VN,2615,1615,662,132,206,2,66.67,1,33.33,0,0.0,0,0.0,3,150,64.94,59,25.54,16,6.93,6,2.6,231,0,,0,,0,,0,,0,540,72.87,154,20.78,12,1.62,35,4.72,741,923,56.35,448,27.35,104,6.35,163,9.95,1638,0,0.0,0,0.0,0,0.0,2,100.0,2
10816,female,3,US,1945,770,624,119,432,0,,0,,0,,0,,0,26,65.0,12,30.0,0,0.0,2,5.0,40,0,,0,,0,,0,,0,63,30.29,59,28.37,8,3.85,78,37.5,208,681,40.13,553,32.59,111,6.54,352,20.74,1697,0,,0,,0,,0,,0
10852,,3,DE,350,227,99,2,22,2,100.0,0,0.0,0,0.0,0,0.0,2,112,65.12,54,31.4,2,1.16,4,2.33,172,0,,0,,0,,0,,0,18,39.13,15,32.61,0,0.0,13,28.26,46,95,73.08,30,23.08,0,0.0,5,3.85,130,0,,0,,0,,0,,0
10887,male,3,GB,560,358,148,16,38,0,,0,,0,,0,,0,30,65.22,13,28.26,1,2.17,2,4.35,46,0,,0,,0,,0,,0,64,71.11,12,13.33,3,3.33,11,12.22,90,264,62.26,123,29.01,12,2.83,25,5.9,424,0,,0,,0,,0,,0
10889,,3,US,1649,882,495,111,161,0,0.0,1,100.0,0,0.0,0,0.0,1,92,65.25,38,26.95,0,0.0,11,7.8,141,0,,0,,0,,0,,0,259,60.37,123,28.67,16,3.73,31,7.23,429,531,49.26,333,30.89,95,8.81,119,11.04,1078,0,,0,,0,,0,,0
10894,male,3,US,8301,4788,2614,331,568,2,100.0,0,0.0,0,0.0,0,0.0,2,468,65.27,200,27.89,31,4.32,18,2.51,717,2,50.0,2,50.0,0,0.0,0,0.0,4,1242,60.06,725,35.06,36,1.74,65,3.14,2068,3049,55.77,1672,30.58,263,4.81,483,8.83,5467,25,58.14,15,34.88,1,2.33,2,4.65,43
10901,male,3,BR,160,101,39,2,18,0,,0,,0,,0,,0,32,65.31,15,30.61,2,4.08,0,0.0,49,0,,0,,0,,0,,0,45,65.22,15,21.74,0,0.0,9,13.04,69,24,57.14,9,21.43,0,0.0,9,21.43,42,0,,0,,0,,0,,0
10902,female,3,US,259,148,64,3,44,0,,0,,0,,0,,0,32,65.31,16,32.65,0,0.0,1,2.04,49,0,,0,,0,,0,,0,37,67.27,14,25.45,1,1.82,3,5.45,55,79,50.97,34,21.94,2,1.29,40,25.81,155,0,,0,,0,,0,,0
10910,,3,US,363,186,133,10,34,0,,0,,0,,0,,0,17,65.38,9,34.62,0,0.0,0,0.0,26,1,50.0,1,50.0,0,0.0,0,0.0,2,23,35.38,35,53.85,0,0.0,7,10.77,65,145,53.9,87,32.34,10,3.72,27,10.04,269,0,0.0,1,100.0,0,0.0,0,0.0,1
10916,female,3,BR,547,231,198,81,37,0,0.0,0,0.0,4,100.0,0,0.0,4,34,65.38,17,32.69,0,0.0,1,1.92,52,0,,0,,0,,0,,0,50,36.76,62,45.59,13,9.56,11,8.09,136,147,41.41,119,33.52,64,18.03,25,7.04,355,0,,0,,0,,0,,0
10919,,3,US,723,467,168,15,73,2,100.0,0,0.0,0,0.0,0,0.0,2,34,65.38,11,21.15,1,1.92,6,11.54,52,0,,0,,0,,0,,0,119,68.39,43,24.71,0,0.0,12,6.9,174,311,62.96,114,23.08,14,2.83,55,11.13,494,1,100.0,0,0.0,0,0.0,0,0.0,1
10932,male,3,GB,3839,2602,848,98,291,5,62.5,2,25.0,1,12.5,0,0.0,8,225,65.41,89,25.87,9,2.62,21,6.1,344,1,100.0,0,0.0,0,0.0,0,0.0,1,409,65.97,152,24.52,13,2.1,46,7.42,620,1962,68.46,605,21.11,75,2.62,224,7.82,2866,0,,0,,0,,0,,0
10944,male,3,DE,396,238,138,12,8,0,,0,,0,,0,,0,129,65.48,61,30.96,6,3.05,1,0.51,197,0,,0,,0,,0,,0,28,52.83,22,41.51,1,1.89,2,3.77,53,81,55.48,55,37.67,5,3.42,5,3.42,146,0,,0,,0,,0,,0
10952,male,3,US,533,407,80,8,38,0,,0,,0,,0,,0,38,65.52,11,18.97,0,0.0,9,15.52,58,0,,0,,0,,0,,0,62,73.81,17,20.24,0,0.0,5,5.95,84,307,78.72,52,13.33,7,1.79,24,6.15,390,0,0.0,0,0.0,1,100.0,0,0.0,1
10973,,3,US,2512,1640,511,58,303,0,,0,,0,,0,,0,61,65.59,12,12.9,3,3.23,17,18.28,93,0,,0,,0,,0,,0,454,68.79,171,25.91,6,0.91,29,4.39,660,1125,63.96,328,18.65,49,2.79,257,14.61,1759,0,,0,,0,,0,,0
10985,male,3,US,3293,2381,391,44,477,0,,0,,0,,0,,0,21,65.63,3,9.38,3,9.38,5,15.63,32,0,,0,,0,,0,,0,88,72.73,19,15.7,3,2.48,11,9.09,121,2272,72.36,369,11.75,38,1.21,461,14.68,3140,0,,0,,0,,0,,0
10994,male,3,US,1430,987,226,105,112,0,,0,,0,,0,,0,67,65.69,17,16.67,0,0.0,18,17.65,102,0,,0,,0,,0,,0,99,72.26,24,17.52,10,7.3,4,2.92,137,821,68.93,185,15.53,95,7.98,90,7.56,1191,0,,0,,0,,0,,0
10995,female,3,US,758,261,421,49,27,0,,0,,0,,0,,0,23,65.71,9,25.71,2,5.71,1,2.86,35,0,,0,,0,,0,,0,49,59.04,23,27.71,7,8.43,4,4.82,83,189,29.53,389,60.78,40,6.25,22,3.44,640,0,,0,,0,,0,,0
11030,,3,BR,281,187,65,12,17,0,,0,,0,,0,,0,27,65.85,12,29.27,1,2.44,1,2.44,41,0,,0,,0,,0,,0,77,64.71,27,22.69,7,5.88,8,6.72,119,83,68.6,26,21.49,4,3.31,8,6.61,121,0,,0,,0,,0,,0
11033,,3,DE,1547,1023,439,35,50,1,50.0,1,50.0,0,0.0,0,0.0,2,27,65.85,14,34.15,0,0.0,0,0.0,41,0,,0,,0,,0,,0,310,66.81,136,29.31,9,1.94,9,1.94,464,685,65.93,287,27.62,26,2.5,41,3.95,1039,0,0.0,1,100.0,0,0.0,0,0.0,1
11047,,3,GB,3424,2226,912,98,188,0,,0,,0,,0,,0,273,65.94,105,25.36,13,3.14,23,5.56,414,3,75.0,1,25.0,0,0.0,0,0.0,4,1022,65.68,460,29.56,40,2.57,34,2.19,1556,928,64.0,346,23.86,45,3.1,131,9.03,1450,0,,0,,0,,0,,0
